index,City,Card Type,Exp Type,Gender,Month,DayOfWeek,IsWeekend,Cluster_KMeans,Cluster_KPrototypes,Log_Amount,Amount_Category,Amount
1960,8,2,1,0,10,3,0,3,3,0.0717584859076981,1.0,1.0743958309931478
1961,71,1,0,1,5,5,1,0,2,0.17514459162337404,3.0,1.1914184732897926
1962,71,0,1,1,9,1,0,1,0,0.06498084370547075,1.0,1.067138581767415
1963,126,1,0,1,12,3,0,3,3,0.17297460275946516,3.0,1.1888359115490155
1964,126,0,3,0,3,0,0,2,1,0.006693213848069428,0.0,1.0067156634626186
1965,8,2,4,0,11,3,0,3,3,0.11312750464523122,1.0,1.1197747003225444
1966,170,2,2,1,10,6,1,3,3,0.058217511033335,0.0,1.0599455204839772
1967,126,1,2,1,4,2,0,2,1,0.2454658394468684,4.0,1.2782166182582602
1968,71,0,2,0,11,0,0,1,0,0.10158053362308782,1.0,1.106919059004766
1969,71,1,2,0,8,4,0,3,3,0.25165392040417806,4.0,1.2861508496878862
1970,126,2,4,1,5,4,0,0,2,0.19984685407470035,3.0,1.221215719627068
1971,8,2,1,0,7,4,0,3,3,0.14652601713394522,2.0,1.157805053195757
1972,126,2,4,0,11,0,0,1,0,0.13639005989191488,2.0,1.14612886531765
1973,71,1,1,1,10,6,1,3,3,0.214697760681967,3.0,1.2394872185759904
1974,71,0,3,1,9,0,0,1,0,0.25076689790559875,4.0,1.2850105107755507
1975,170,1,4,0,4,2,0,2,1,0.21806222280986864,4.0,1.24366444950816
1976,126,3,0,1,1,6,1,0,2,0.006744021110729498,0.0,1.006766813229135
1977,170,3,4,1,7,0,0,1,0,0.042064542679712706,0.0,1.0429617921273489
1978,170,0,1,0,1,4,0,0,2,0.035434334459698937,0.0,1.036069611823419
1979,170,2,1,1,5,2,0,2,1,0.22782950772859667,4.0,1.2558711908467994
1980,170,0,2,0,12,6,1,3,3,0.13204468819063617,2.0,1.1411593144727763
1981,126,3,2,0,10,1,0,1,0,0.24426855090690158,4.0,1.2766871399457613
1982,8,0,4,1,1,1,0,2,1,0.19387904759549318,3.0,1.2139494439719498
1983,8,1,4,1,10,1,0,1,0,0.18047913761141376,3.0,1.197791132435772
1984,170,3,1,1,8,1,0,1,0,0.1287699163025206,2.0,1.1374283903268771
1985,170,3,1,0,2,3,0,2,1,0.09219422091463017,1.0,1.096577779739076
1986,8,3,3,0,12,6,1,3,3,0.1714988506644638,3.0,1.1870827783750821
1987,126,1,3,1,5,6,1,0,2,0.24639833843508616,4.0,1.2794091098737101
1988,8,3,1,0,8,6,1,3,3,0.20649661804045077,3.0,1.2293635765521447
1989,126,3,2,1,12,6,1,3,3,0.009831441043920468,0.0,1.0098799284304443
1990,170,2,1,1,11,3,0,3,3,0.19342537375936175,3.0,1.2133988317794502
1991,8,2,4,0,6,3,0,2,1,0.10194289251091494,1.0,1.10732023364411
1992,126,0,2,0,11,4,0,3,3,0.03133897747356607,0.0,1.031835213505143
1993,170,1,0,0,2,6,1,0,2,0.2233537447330415,4.0,1.2502627693887702
1994,126,1,3,0,5,0,0,2,1,0.16391359292590277,2.0,1.1781125134393504
1995,126,2,0,1,10,3,0,3,3,0.10844659880966445,1.0,1.1145453888986954
1996,170,2,2,1,2,2,0,2,1,0.22907773610892396,4.0,1.2574397836866344
1997,170,3,1,0,1,4,0,0,2,0.2512194791087314,4.0,1.2855922140025997
1998,126,3,4,0,8,6,1,3,3,0.06941455083854597,1.0,1.071880466004461
1999,170,2,3,0,11,2,0,1,0,0.2123565658630094,3.0,1.2365887318067301
2000,126,2,2,1,4,0,0,2,1,0.06965031428283214,1.0,1.0721332060272477
2001,126,3,3,0,3,5,1,0,2,0.1974936390263637,3.0,1.2183453150825618
2002,71,2,3,0,12,6,1,3,3,0.14858727403585018,2.0,1.1601940481730506
2003,8,2,4,1,12,1,0,1,0,0.2389991791345274,4.0,1.2699774941027329
2004,126,1,1,1,2,6,1,0,2,0.10185322091270314,1.0,1.1072209429208724
2005,126,0,4,1,4,1,0,2,1,0.15332363160678156,2.0,1.1657021759712438
2006,126,2,0,0,1,1,0,2,1,0.0439350731557505,0.0,1.0449145096843557
2007,71,3,4,1,11,4,0,3,3,0.20593191275752734,3.0,1.2286695444260796
2008,71,0,0,1,1,3,0,2,1,0.12925564698190734,2.0,1.1379810083925734
2009,126,0,1,0,2,4,0,0,2,0.04805287731712791,0.0,1.0492261341207054
2010,170,2,1,1,6,6,1,0,2,0.05357407717741411,0.0,1.0550351428984066
2011,71,2,4,1,5,5,1,0,2,0.14063821213749025,2.0,1.1510081518686714
2012,170,3,1,1,2,5,1,0,2,0.19804502808810118,3.0,1.2190172826034629
2013,8,1,4,1,3,6,1,0,2,0.048651080622791346,0.0,1.0498539724312788
2014,71,2,3,0,2,3,0,2,1,0.20981068278654721,3.0,1.2334445255708715
2015,71,2,0,1,8,2,0,1,0,0.13682399768289433,2.0,1.1466263218704367
2016,126,1,2,1,3,5,1,0,2,0.2128601017740961,3.0,1.2372115554343117
2017,71,2,0,1,2,5,1,0,2,0.20828329344197186,3.0,1.23156201357575
2018,8,1,1,0,3,1,0,2,1,0.2544455923718676,4.0,1.2897463773930067
2019,71,0,0,1,2,5,1,0,2,0.022189675614862698,0.0,1.0224376975785099
2020,71,3,3,0,7,5,1,3,3,0.24434317797778835,4.0,1.2767824189226054
2021,8,1,0,0,4,4,0,0,2,0.010848875994764567,0.0,1.0109079384437634
2022,71,0,3,0,3,5,1,0,2,0.1670415093021326,3.0,1.1818033201213152
2023,8,2,4,1,11,6,1,3,3,0.013986966317576368,0.0,1.0140852415873678
2024,170,1,4,1,10,0,0,1,0,0.2132086174251658,3.0,1.2376428181716064
2025,71,1,4,1,10,5,1,3,3,0.2036453531790469,3.0,1.2258633278238682
2026,71,3,3,0,2,3,0,2,1,0.2396812713207812,4.0,1.270844031323716
2027,170,2,3,1,11,2,0,1,0,0.08095850935621982,1.0,1.0843259062535102
2028,71,3,3,0,10,5,1,3,3,0.23033317101093856,4.0,1.2590194088290514
2029,170,3,3,0,4,0,0,2,1,0.13288102753310022,2.0,1.142114110114415
2030,170,2,3,1,5,4,0,0,2,0.08925676943727388,1.0,1.0933613620681355
2031,8,1,3,0,8,6,1,3,3,0.120301022598284,2.0,1.127836304700162
2032,8,0,3,0,1,3,0,2,1,0.14836162558739294,2.0,1.1599322817208788
2033,170,0,3,0,12,5,1,3,3,0.198033509635128,3.0,1.2190032414910859
2034,126,0,3,1,3,6,1,0,2,0.1468941012171655,2.0,1.1582313012500602
2035,126,0,3,1,5,0,0,2,1,0.2509019133916119,4.0,1.2851840188070671
2036,126,2,3,1,10,3,0,3,3,0.061819879606567305,1.0,1.0637707206701221
2037,71,3,3,1,1,3,0,2,1,0.07361347380490103,1.0,1.076390671887286
2038,170,3,3,0,5,1,0,2,1,0.14193655908295646,2.0,1.1525035303368263
2039,170,1,3,1,10,3,0,3,3,0.21897227556948412,4.0,1.2447967649277083
2040,170,3,3,1,9,2,0,1,0,0.25635128489229675,4.0,1.2922065808687837
2041,71,1,3,1,10,5,1,3,3,0.19416486384237513,3.0,1.2142964600349824
2042,170,0,3,1,1,0,0,2,1,0.24282518960615998,4.0,1.2748457483511724
2043,71,0,3,1,5,4,0,0,2,0.16698125338419822,3.0,1.1817321116228316
2044,170,3,3,1,2,5,1,0,2,0.24245064450489937,4.0,1.274368350530353
2045,170,3,3,1,7,6,1,3,3,0.22293090614797656,4.0,1.2497342218014347
2046,8,2,3,0,1,3,0,2,1,0.19099069789031348,3.0,1.2104481923070751
2047,170,1,3,1,4,2,0,2,1,0.20109439199093296,3.0,1.2227401832565752
2048,8,0,3,1,10,2,0,1,0,0.10604829359082514,1.0,1.111875571673861
2049,71,2,3,0,5,3,0,2,1,0.2322630659114083,4.0,1.2614515300800746
2050,71,3,3,0,1,3,0,2,1,0.24860338509341867,4.0,1.282233379334692
2051,8,1,3,1,9,4,0,3,3,0.258845797949874,4.0,1.2954340308423062
2052,71,0,3,1,7,5,1,3,3,0.07603962379783072,1.0,1.0790053275992104
2053,71,2,3,0,5,5,1,0,2,0.2506685514528214,4.0,1.2848841407641574
2054,126,1,3,0,11,5,1,3,3,0.06807469624310397,1.0,1.070445263732208
2055,71,2,3,0,4,3,0,2,1,0.02010892834846272,0.0,1.020312474926585
2056,170,1,3,0,1,0,0,2,1,0.13287663682121215,2.0,1.1421090954314232
2057,170,3,3,0,11,6,1,3,3,0.021094361603704155,0.0,1.02131842033474
2058,71,0,3,1,4,6,1,0,2,0.2369485239298484,4.0,1.267375876566587
2059,126,3,3,0,3,3,0,2,1,0.12282066841009068,2.0,1.1306816358297094
2060,71,3,3,1,7,2,0,1,0,0.024546026332560877,0.0,1.0248497600975657
2061,126,3,3,1,9,4,0,3,3,0.11025278862332036,1.0,1.1165602885248007
2062,126,2,3,0,12,4,0,3,3,0.23415908868518942,4.0,1.2638455397403598
2063,126,3,3,0,2,3,0,2,1,0.2432963191656693,4.0,1.2754465073735899
2064,126,0,3,0,1,3,0,2,1,0.061543597308423105,1.0,1.0634768602468025
2065,170,3,3,0,4,2,0,2,1,0.24689912901282104,4.0,1.2800499863600623
2066,170,3,3,1,9,0,0,1,0,0.10815140063774942,1.0,1.1142164256944334
2067,8,3,3,1,1,4,0,0,2,0.09986297923710684,1.0,1.105019497087472
2068,170,0,3,0,11,5,1,3,3,0.1016040909412151,1.0,1.1069451353563233
2069,8,3,3,1,4,6,1,0,2,0.209543131001686,3.0,1.233114559430011
2070,71,2,3,0,8,4,0,3,3,0.20682941628947984,3.0,1.2297727746842755
2071,126,3,3,1,12,5,1,3,3,0.16641161315474237,2.0,1.1810591411653322
2072,126,0,3,1,1,2,0,2,1,0.18428087858686878,3.0,1.2023534910217115
2073,8,1,3,0,1,0,0,2,1,0.1935278608907044,3.0,1.213523195917647
2074,126,3,3,1,12,6,1,3,3,0.11632704953079952,2.0,1.1233632074714766
2075,8,0,3,1,12,3,0,3,3,0.13153744858729272,2.0,1.1405806200555226
2076,8,2,3,1,7,1,0,1,0,0.12116856124305127,2.0,1.1288151708201615
2077,126,1,3,1,9,2,0,1,0,0.10138480521375307,1.0,1.1067024246995203
2078,126,2,3,1,2,5,1,0,2,0.007448083439866387,0.0,1.0074758894041753
2079,126,1,3,0,3,5,1,0,2,0.02887583215278638,0.0,1.0292967809746938
2080,8,1,3,1,3,5,1,0,2,0.08995458857455566,1.0,1.0941245968194875
2081,126,2,3,0,2,6,1,0,2,0.21840651198714886,4.0,1.2440927034356597
2082,71,3,3,1,11,0,0,1,0,0.03477973841696561,0.0,1.0353916266829275
2083,126,3,3,0,2,5,1,0,2,0.22696664940911926,4.0,1.2547880193205707
2084,126,3,3,0,9,3,0,3,3,0.16845520799578118,3.0,1.1834752154307813
2085,71,0,3,0,12,2,0,1,0,0.02765124868470148,0.0,1.0280370926071538
2086,8,3,3,1,8,2,0,1,0,0.19150179267555714,3.0,1.2110670041882632
2087,126,2,3,1,6,4,0,0,2,0.08433254231576039,1.0,1.0879906365839178
2088,71,0,3,0,1,6,1,0,2,0.19563478297263734,3.0,1.2160826901166615
2089,8,1,3,1,6,2,0,2,1,0.08783945966475817,1.0,1.0918128279602677
2090,8,3,3,1,7,6,1,3,3,0.21285604855204804,3.0,1.23720654075132
2091,170,0,3,1,2,6,1,0,2,0.112282541065932,1.0,1.118828931110291
2092,170,0,3,0,4,3,0,2,1,0.07533388351535528,1.0,1.0782440987210553
2093,126,3,3,0,7,0,0,1,0,0.14160233709900563,2.0,1.152118402683056
2094,170,2,3,1,5,1,0,2,1,0.17140928990080548,3.0,1.186976467095656
2095,126,1,3,0,6,3,0,2,1,0.08008868740203885,1.0,1.0833831458510519
2096,126,0,3,1,2,3,0,2,1,0.23182568424599567,4.0,1.2608999149509765
2097,126,0,3,1,12,3,0,3,3,0.17549387779961137,3.0,1.191834691978112
2098,170,0,3,0,8,1,0,1,0,0.080844735242113,1.0,1.084202545051912
2099,71,1,3,1,6,6,1,0,2,0.05609858421491809,0.0,1.0577019513134458
2100,126,3,3,1,4,5,1,0,2,0.17394683436881297,3.0,1.1899922974469246
2101,126,3,3,1,5,6,1,0,2,0.06158131952766345,1.0,1.063516977710737
2102,71,1,3,0,12,1,0,1,0,0.22827821928725414,4.0,1.2564348412150776
2103,8,0,3,1,10,6,1,3,3,0.2352805527017408,4.0,1.2652636920904408
2104,170,2,3,0,4,4,0,0,2,0.1250596581411949,2.0,1.133216056613765
2105,126,0,3,0,1,4,0,0,2,0.15285548009958716,2.0,1.165156578461736
2106,71,3,3,1,1,2,0,2,1,0.2176476284369285,4.0,1.243148940096603
2107,170,0,3,0,11,3,0,3,3,0.002799286132561311,0.0,1.0028032077924163
2108,126,2,3,1,1,2,0,2,1,0.03333540088889029,0.0,1.0338972511513713
2109,71,3,3,0,8,3,0,3,3,0.23272568700993457,4.0,1.26203523918032
2110,126,0,3,0,12,5,1,3,3,0.08548231824535725,1.0,1.089242301458671
2111,126,0,3,1,4,1,0,2,1,0.09310384003894204,1.0,1.0975757016544443
2112,71,2,3,1,10,5,1,3,3,0.24249078104784982,4.0,1.2744195002968692
2113,126,3,3,0,12,3,0,3,3,0.2530355456347222,4.0,1.2879290562767785
2114,126,2,3,1,3,5,1,0,2,0.16478069972413592,2.0,1.179134505833079
2115,8,1,3,1,8,5,1,3,3,0.0368031461822723,0.0,1.0374887671100983
2116,170,0,3,0,11,6,1,3,3,0.14420005955520138,2.0,1.1551151772389556
2117,126,3,3,0,5,4,0,0,2,0.15110399340849578,2.0,1.16311760835727
2118,8,3,3,0,10,3,0,3,3,0.019257313769590348,0.0,1.0194439318324053
2119,126,0,3,0,11,5,1,3,3,0.1046103386508107,1.0,1.1102778936726736
2120,170,2,3,0,2,3,0,2,1,0.05718086822391033,0.0,1.058847304908773
2121,8,3,3,0,3,0,0,2,1,0.029356091131681597,0.0,1.0297912287176854
2122,8,3,3,1,3,0,0,2,1,0.026844115024158476,0.0,1.02720766404031
2123,71,2,3,1,6,2,0,2,1,0.14107379470992373,2.0,1.1515096201678514
2124,170,1,3,1,4,0,0,2,1,0.14603993859539902,2.0,1.157242405764077
2125,126,1,3,1,9,2,0,1,0,0.1711946493890356,3.0,1.1867217211996726
2126,8,2,3,1,3,0,0,2,1,0.07517016243245832,1.0,1.0780675818797438
2127,71,2,3,0,10,6,1,3,3,0.13913573948991817,2.0,1.1492800921096973
2128,126,3,3,1,4,4,0,0,2,0.23213107632726215,4.0,1.2612850426047468
2129,126,2,3,0,9,5,1,3,3,0.07834677042718298,1.0,1.081497625046135
2130,126,0,3,0,1,4,0,0,2,0.22888150674328778,4.0,1.2571930612834379
2131,8,0,3,1,7,2,0,1,0,0.24084307210839656,4.0,1.2723213569331002
2132,71,3,3,1,11,2,0,1,0,0.11505579004904753,2.0,1.1219360286920101
2133,170,3,3,1,1,6,1,0,2,0.11087776675595999,1.0,1.1172583323972591
2134,71,3,3,1,1,5,1,0,2,0.20514716123073812,3.0,1.2277057223550556
2135,170,2,3,1,5,5,1,0,2,0.018445343013009194,0.0,1.0186165091387582
2136,170,0,3,1,1,0,0,2,1,0.2369967950521337,4.0,1.2674370556990868
2137,126,1,3,1,12,2,0,1,0,0.16344867070259117,2.0,1.1775649100566459
2138,8,3,3,1,3,1,0,2,1,0.10097328816941806,1.0,1.1062470914838647
2139,8,3,3,1,5,3,0,2,1,0.25187301936254114,4.0,1.2864326748720252
2140,170,3,3,1,10,5,1,3,3,0.09893314530527304,1.0,1.1039924900107514
2141,71,2,3,0,3,5,1,0,2,0.2528945873125938,4.0,1.2877475247524752
2142,170,1,3,0,11,1,0,1,0,0.10486323636316335,1.0,1.1105587159202144
2143,71,1,3,1,2,6,1,0,2,0.02334258074946695,0.0,1.0236171510181813
2144,126,3,3,1,6,6,1,0,2,0.06435001397425796,1.0,1.0664656113099154
2145,126,2,3,1,11,0,0,1,0,0.0049572433852632485,0.0,1.0049695508448737
2146,126,3,3,0,9,1,0,1,0,0.1648793609928638,2.0,1.179250846478489
2147,71,3,3,0,8,3,0,3,3,0.16168152809007438,2.0,1.1754858224882456
2148,170,0,3,0,9,5,1,3,3,0.08995183860079499,1.0,1.0941215880096924
2149,126,1,3,0,12,2,0,1,0,0.17033900976739227,3.0,1.1857067493621323
2150,170,2,3,1,1,6,1,0,2,0.1511488311218489,2.0,1.1631697610603848
2151,170,2,3,0,4,1,0,2,1,0.08661513854119109,1.0,1.0904769164112522
2152,8,3,3,0,1,5,1,0,2,0.19674260261026627,3.0,1.2174306369048573
2153,126,3,3,1,6,5,1,0,2,0.13364998284518045,2.0,1.1429926825745784
2154,170,2,3,1,2,1,0,2,1,0.19058793356249493,3.0,1.2099607651202722
2155,71,0,3,0,10,2,0,1,0,0.12597967186475278,2.0,1.1342591106760596
2156,170,0,3,1,8,6,1,3,3,0.07123652940871787,1.0,1.0738351894346647
2157,126,2,3,1,3,0,0,2,1,0.19256787232691858,3.0,1.212358786526951
2158,170,3,3,0,12,3,0,3,3,0.24646810364383195,4.0,1.2794983712309642
2159,126,2,3,1,2,0,0,2,1,0.05706909277498711,0.0,1.0587289583901665
2160,71,3,3,1,10,4,0,3,3,0.10108751472431525,1.0,1.106373461495258
2161,170,1,3,1,10,0,0,1,0,0.15301987443807866,2.0,1.1653481393520226
2162,126,2,3,1,9,3,0,3,3,0.22285707159032037,4.0,1.2496419516343855
2163,8,0,3,0,6,1,0,2,1,0.12838363169415729,2.0,1.1369891040967954
2164,170,1,3,0,2,0,0,2,1,0.11074759518515742,1.0,1.117112906590497
2165,8,3,3,0,2,2,0,2,1,0.0065686753254036055,0.0,1.0065902963878235
2166,8,0,3,1,12,2,0,1,0,0.2536326458629267,4.0,1.2886983086477206
2167,126,1,3,0,4,1,0,2,1,0.17964146508566822,3.0,1.1967881958374118
2168,71,0,3,0,1,6,1,0,2,0.0030012925974550993,0.0,1.003005800985285
2169,126,3,3,1,12,2,0,1,0,0.06398694196725967,1.0,1.0660784777829484
2170,170,0,3,1,7,4,0,3,3,0.2559320800246235,4.0,1.2916649951056693
2171,8,0,3,0,1,1,0,2,1,0.0037729415354950647,0.0,1.0037800680392188
2172,8,3,3,0,1,6,1,0,2,0.09582774348199738,1.0,1.1005694674005488
2173,170,3,3,1,12,5,1,3,3,0.25777294327530986,4.0,1.2940449636535776
2174,71,0,3,1,4,0,0,2,1,0.22574139036790766,4.0,1.253251520451883
2175,126,2,3,0,1,2,0,2,1,0.1782787488685778,3.0,1.195158423865077
2176,170,1,3,0,8,6,1,3,3,0.14811689941357212,2.0,1.1596484506635427
2177,8,0,3,1,3,4,0,0,2,0.22035712553461007,4.0,1.2465218158768876
2178,71,0,3,1,5,6,1,0,2,0.04443597709630448,0.0,1.0454380425886998
2179,126,3,3,0,5,5,1,0,2,0.24352197373194495,4.0,1.275734350177319
2180,8,2,3,1,11,5,1,3,3,0.1572161087995232,2.0,1.1702484875716097
2181,71,3,3,0,1,1,0,2,1,0.21125861125087372,3.0,1.235231758589149
2182,170,1,3,0,6,3,0,2,1,0.21676786109073912,4.0,1.2420557392043905
2183,8,2,3,0,11,1,0,1,0,0.07640485101178235,1.0,1.079399481682366
2184,8,0,3,1,10,2,0,1,0,0.046498361087515705,0.0,1.0475963621483704
2185,71,1,3,0,7,0,0,1,0,0.056795284867996954,0.0,1.0584391097132404
2186,170,1,3,1,1,6,1,0,2,0.14623751773168506,2.0,1.1574710753085033
2187,126,0,3,1,7,5,1,3,3,0.00826107179383342,0.0,1.0082952886050356
2188,170,2,3,0,2,4,0,0,2,0.09658018485258041,1.0,1.1013978930307942
2189,8,1,3,1,10,5,1,3,3,0.21200045104750614,3.0,1.23614844264005
2190,126,3,3,0,1,4,0,0,2,0.09367843903444992,1.0,1.0982065487748127
2191,8,3,3,1,3,6,1,0,2,0.2586909441741134,4.0,1.2952334435226343
2192,71,2,3,0,11,1,0,1,0,0.10148086190539884,1.0,1.1068087359789462
2193,170,1,3,1,8,1,0,1,0,0.15649079950391492,2.0,1.1694000032093972
2194,170,2,3,1,3,0,0,2,1,0.22758111280975107,4.0,1.2555592775647095
2195,126,3,3,0,12,6,1,3,3,0.0328502560151183,0.0,1.0333957828521911
2196,126,1,3,1,10,1,0,1,0,0.2571480658464659,4.0,1.2932365967552995
2197,8,0,3,1,4,1,0,2,1,0.14180688725258742,2.0,1.1523540927836706
2198,126,1,3,0,12,4,0,3,3,0.08038118006172539,1.0,1.0837000738161335
2199,126,1,3,1,4,2,0,2,1,0.11142519957898471,1.0,1.1178701237222588
2200,71,2,3,0,1,4,0,0,2,0.19809274597993376,3.0,1.2190754529261678
2201,8,1,3,0,7,0,0,1,0,0.23249837761305042,4.0,1.261748399313189
2202,126,0,3,1,1,4,0,0,2,0.04008548766753213,0.0,1.0408997544811207
2203,126,2,3,0,9,6,1,3,3,0.02254176636572192,0.0,1.022797751817321
2204,8,0,3,0,3,0,0,2,1,0.025352082755152158,0.0,1.0256761798546143
2205,170,2,3,1,8,6,1,3,3,0.23439633482202687,4.0,1.2641454177832694
2206,126,0,3,1,12,0,0,1,0,0.04913148642688982,0.0,1.0503584495402538
2207,71,1,3,1,6,6,1,0,2,0.14983131640042618,2.0,1.1616382768746891
2208,71,3,3,0,10,0,0,1,0,0.20226910120517558,3.0,1.224177391402025
2209,170,1,3,0,1,3,0,2,1,0.10134402363940646,1.0,1.106657292552594
2210,170,1,3,0,8,2,0,1,0,0.1950680347434047,3.0,1.2153936726735883
2211,8,3,3,0,6,4,0,0,2,0.17982748899279052,3.0,1.1970108477622479
2212,8,0,3,0,12,0,0,1,0,0.2318376153747482,4.0,1.2609149589999518
2213,8,3,3,0,3,6,1,0,2,0.12972704730951493,2.0,1.138517579472696
2214,71,3,3,0,11,4,0,3,3,0.17035169751969367,3.0,1.1857217934111077
2215,8,0,3,0,9,4,0,3,3,0.09810792027557338,1.0,1.1030818235794406
2216,126,1,3,0,1,5,1,0,2,0.2067136020130387,3.0,1.2296303576873084
2217,126,1,3,0,6,0,0,2,1,0.13120149150221036,2.0,1.140197498274949
2218,170,1,3,1,12,3,0,3,3,0.15527391086381503,2.0,1.1679778391129227
2219,8,2,3,1,9,6,1,3,3,0.08553572121126017,1.0,1.089300471781376
2220,8,0,3,1,5,4,0,0,2,0.0401616035236097,0.0,1.040978986472391
2221,71,1,3,0,12,2,0,1,0,0.11247256328655489,1.0,1.1190415536691432
2222,8,2,3,1,2,2,0,2,1,0.08715211252189,1.0,1.0910626313846943
2223,8,1,3,1,4,3,0,2,1,0.21198341276369903,3.0,1.2361273809714846
2224,71,3,3,0,8,5,1,3,3,0.18556130450336497,3.0,1.2038940016367925
2225,8,2,3,0,1,2,0,2,1,0.14631549875114444,2.0,1.1575613396023556
2226,8,2,3,0,8,4,0,3,3,0.1550609318534654,2.0,1.1677291108365293
2227,71,3,3,0,5,1,0,2,1,0.1445446981069985,2.0,1.1555133430685045
2228,8,1,3,1,8,3,0,3,3,0.16636915305025016,2.0,1.181008994335414
2229,126,0,3,1,11,1,0,1,0,0.05330786838828992,0.0,1.0547543206508658
2230,8,0,3,0,11,2,0,1,0,0.10721302788004093,1.0,1.1131713657589422
2231,8,2,3,1,10,4,0,3,3,0.17586575450237232,3.0,1.192277989954587
2232,170,1,3,0,4,2,0,2,1,0.07689811417117129,1.0,1.079932041016095
2233,71,1,3,0,5,5,1,0,2,0.11058777518882172,1.0,1.1169343838759889
2234,71,2,3,1,9,1,0,1,0,0.19844397831962207,3.0,1.2195037068536676
2235,170,1,3,1,11,6,1,3,3,0.2098407677195678,3.0,1.2334816342250108
2236,126,0,3,0,11,0,0,1,0,0.25457544700095935,4.0,1.289913867804933
2237,71,0,3,1,3,0,0,2,1,0.20677232642104015,3.0,1.2297025691223904
2238,170,1,3,1,1,3,0,2,1,0.015188875283247466,0.0,1.0153048124909736
2239,71,0,3,0,1,4,0,0,2,0.04009512290629824,0.0,1.0409097838471044
2240,71,2,3,0,12,2,0,1,0,0.06215640712652373,1.0,1.0641287690357366
2241,126,2,3,1,1,1,0,2,1,0.07482030483767789,1.0,1.0776904777187606
2242,126,1,3,1,7,1,0,1,0,0.11482602265399677,2.0,1.1216782739862317
2243,126,1,3,0,12,3,0,3,3,0.08257584607591752,1.0,1.0860810453006402
2244,126,0,3,1,5,1,0,2,1,0.22031850456084176,4.0,1.2464736749201661
2245,71,2,3,1,5,3,0,2,1,0.11801212470750819,2.0,1.1252577547057785
2246,170,1,3,1,10,3,0,3,3,0.015370617320680856,0.0,1.015489352825072
2247,71,2,3,1,2,0,0,2,1,0.01828779353722459,0.0,1.0184560392830206
2248,126,3,3,0,7,0,0,1,0,0.2477058225764691,4.0,1.2810830110563731
2249,170,2,3,0,8,5,1,3,3,0.20645908972084215,3.0,1.22931744146862
2250,126,0,3,1,5,1,0,2,1,0.09534920239421533,1.0,1.1000429256864097
2251,71,2,3,1,11,5,1,3,3,0.16988298968106944,3.0,1.1851661665356163
2252,170,1,3,0,9,2,0,1,0,0.1789875930502731,3.0,1.196005905290691
2253,170,1,3,1,3,5,1,0,2,0.25214585130521455,4.0,1.2867837026814513
2254,126,2,3,1,2,4,0,0,2,0.20091802550913063,3.0,1.2225245518879277
2255,126,1,3,1,6,2,0,2,1,0.19555065724916837,3.0,1.2159803905836288
2256,8,0,3,1,5,4,0,0,2,0.1648589491151915,2.0,1.1792267760001285
2257,71,1,3,0,1,0,0,2,1,0.10212583386423116,1.0,1.1075228268369786
2258,8,1,3,1,1,2,0,2,1,0.05184435647940069,0.0,1.053211804162588
2259,126,1,3,0,10,1,0,1,0,0.04561527678657214,0.0,1.0466716546046826
2260,8,3,3,0,8,5,1,3,3,0.22239548205242016,4.0,1.2490652630903285
2261,71,0,3,1,10,3,0,3,3,0.2608636717777193,4.0,1.2980506924274275
2262,8,1,3,1,4,6,1,0,2,0.16983729160486588,3.0,1.185112007959305
2263,170,0,3,1,11,5,1,3,3,0.25466719040560587,4.0,1.2900322143235392
2264,71,1,3,0,8,1,0,1,0,0.2113211288339643,3.0,1.2353089847072227
2265,71,2,3,1,1,0,0,2,1,0.1829152861241365,3.0,1.2007126867467945
2266,8,3,3,0,3,6,1,0,2,0.1994032748762198,3.0,1.2206741338639537
2267,126,1,3,0,8,1,0,1,0,0.20271468692431793,3.0,1.224722988911533
2268,71,0,3,0,5,2,0,2,1,0.13704351946737725,2.0,1.146878058956625
2269,71,3,3,0,11,0,0,1,0,0.07158951013851463,1.0,1.0742142994688448
2270,170,1,3,0,7,4,0,3,3,0.20822465770021292,3.0,1.231489802140668
2271,170,1,3,1,6,5,1,0,2,0.1903301123985918,3.0,1.2096488518381823
2272,71,3,3,1,12,4,0,3,3,0.19053985620103758,3.0,1.2099025947975672
2273,170,1,3,1,11,5,1,3,3,0.15297684188222221,2.0,1.1652979925221048
2274,71,0,3,0,2,4,0,0,2,0.09801062972636423,1.0,1.102974509363416
2275,8,1,3,1,12,1,0,1,0,0.04477456883607847,0.0,1.0457920792079207
2276,126,2,3,1,12,0,0,1,0,0.001472229600962931,0.0,1.0014733138629908
2277,170,2,3,0,8,3,0,3,3,0.018072107445334436,0.0,1.01823639616798
2278,8,3,3,0,2,5,1,0,2,0.07111043466095746,1.0,1.073699792993886
2279,126,2,3,1,5,1,0,2,1,0.16650501903904136,2.0,1.1811694641911517
2280,170,0,3,1,10,0,0,1,0,0.228033927998217,4.0,1.2561279426159797
2281,8,0,3,1,1,5,1,0,2,0.2104097716529182,3.0,1.2341836898438627
2282,170,0,3,0,12,1,0,1,0,0.1538809967977569,2.0,1.166352078886981
2283,170,3,3,0,1,2,0,2,1,0.21144128152544797,3.0,1.23545741932378
2284,170,3,3,0,12,0,0,1,0,0.04474867493298831,0.0,1.0457649999197651
