Ship_Type,Route_Type,Engine_Type,Maintenance_Status,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Draft_meters,Weather_Condition,Cargo_Weight_tons,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours,Efficiency_nm_per_kWh,Seasonal_Impact_Score,Weekly_Voyage_Count,Average_Load_Percentage,Cluster
Container Ship,Coastal,Diesel,Critical,14.929560934443,577.748991179529,946.976012496975,13.5467963121246,Calm,892.326837920722,46247.1151014923,809941.351488115,21.849689675478,0.139982879361744,0.696238154815284,5,97.4301813788766,0
Fish Carrier,Coastal,Diesel,Critical,15.9660610355737,2010.69754740896,1057.67844423977,7.05776510664739,Moderate,1360.06927035168,457643.508752885,307482.728404713,58.0080127909507,1.45943502208259,1.04823237518533,3,66.3903356940169,1
Tanker,Coastal,Steam Turbine,Fair,10.3881778511836,2646.13984583531,140.131366430053,13.2866555858775,Rough,1873.82234440173,381791.702533854,702020.84955621,60.1982787828505,1.14670419565863,0.958128534511444,1,74.1696136036169,1
Tanker,Coastal,Heavy Fuel Oil (HFO),Critical,21.6817830381114,1336.92658737531,1466.56191785455,6.73884867750667,Rough,821.250968346349,14904.0846574964,460580.917233818,16.2844270999929,0.558998558416408,0.749063062729189,6,96.6415390994476,1
Container Ship,Short-haul,Heavy Fuel Oil (HFO),Critical,24.5672255003849,1188.65292447996,739.651486435569,7.10807567789197,Rough,486.262395524555,369960.650656757,514451.752579433,47.5760799279472,0.534480178638161,1.14724438475697,3,80.883363952517,2
Bulk Carrier,Coastal,Steam Turbine,Good,19.1413877070392,2495.31908133855,1619.6955004652,10.8318378302753,Calm,1838.06801145195,409304.794657891,517971.102895045,41.3079670062372,0.513538732248596,1.04326026383109,4,52.9093761772484,0
Bulk Carrier,Short-haul,Steam Turbine,Critical,12.6434935386207,1985.35806576703,1603.48519548116,9.16094952798968,Calm,371.526758546087,243747.925015907,266944.714773792,29.488234101183,1.37804400464376,1.26712173505239,4,81.9910495731909,2
Container Ship,Short-haul,Steam Turbine,Critical,21.2648077140722,1894.51692716088,1976.85650679971,8.79966464897113,Calm,1170.58343186352,476539.829035444,429845.026545236,22.8248837717295,1.04038055908675,1.43532640294798,8,66.6458090030445,2
Fish Carrier,Short-haul,Steam Turbine,Fair,10.3860863806781,1263.22632799063,1694.04519715593,14.4364887245441,Calm,1239.45213185609,267970.691744582,645481.885566281,40.5959138565328,1.14738571375783,0.975510686631898,6,57.6725628838692,3
Fish Carrier,Long-haul,Steam Turbine,Good,19.2595259009589,2867.14176159031,1055.74800809676,8.09838279625534,Moderate,1977.02949761501,67322.037068376,550254.884892783,12.7679071708431,0.592364398693323,1.03343532339661,7,90.2282750703902,1
Tanker,Short-haul,Heavy Fuel Oil (HFO),Critical,14.0342184471223,1086.47040288188,1340.99014301691,13.815512317126,Moderate,194.990010788946,469285.218591102,216159.474607498,19.3652257745944,0.367574506792184,1.43485878214115,4,91.6404447586471,3
Bulk Carrier,Long-haul,Diesel,Critical,16.3365842200529,2209.54989475784,1390.21594800991,8.24724134754802,Moderate,473.580323251728,44438.0155166529,713569.910788138,22.285853461219,0.323993638861035,1.12060721031232,8,89.4295555316892,0
Tanker,Short-haul,Heavy Fuel Oil (HFO),Fair,14.9387230367765,508.540669202256,304.803744853201,14.3182395475509,Moderate,171.312160631571,298352.112715306,804940.160196753,47.3174430160778,0.387824937893675,0.567797527302469,5,53.5414266151807,3
Bulk Carrier,Long-haul,Diesel,Good,21.6017843017376,2284.1570710637,482.672064953971,9.76069615597956,Moderate,1934.45395169598,487884.80613629,298422.899745186,69.0821457424575,1.35023160789533,0.936415861778621,4,55.2617987049287,0
Container Ship,Coastal,Steam Turbine,Critical,22.5386678056536,513.270069314832,667.221614865466,11.9193404360851,Calm,408.155341605853,27481.5686183203,774848.052241518,63.3005564608779,1.06879590393128,1.3061172951605,5,94.7081269801817,0
Tanker,Transoceanic,Heavy Fuel Oil (HFO),Critical,19.2176884564,1328.78849577741,422.565358688924,6.89593179948954,Calm,1432.84446654804,474973.582462912,521866.781449848,65.4957643953457,0.401778948953408,1.20809522370158,9,84.4661168709911,3
Container Ship,Coastal,Heavy Fuel Oil (HFO),Critical,14.2927151335921,2485.40616680742,563.752021496684,13.6977127984631,Moderate,1159.75698328321,99488.4007948933,134593.958515431,22.8146289626374,0.298573368085441,0.736844193057842,9,61.9326310150035,0
Tanker,Transoceanic,Diesel,Critical,10.8434404693003,514.812134588482,1881.76157940678,9.8203894096333,Calm,1219.70933902649,156468.39211205,934842.898491135,29.9403543542353,0.164487052331573,1.01180506048527,3,77.1771947150249,3
Tanker,Short-haul,Steam Turbine,Fair,11.0991995312007,1629.81596170296,93.866896273096,13.9425724725409,Calm,1643.7682750998,196907.40727996,421743.562261641,35.2504175736751,0.299460575032071,1.4430675113922,1,97.8414951720527,3
Container Ship,Transoceanic,Diesel,Critical,17.1129354860308,1868.94670425846,1737.96866258197,11.79350678241,Calm,1654.06334346924,287945.02551255,130620.631290645,51.2486585017785,1.45985081090288,0.518899336321394,7,86.9727916089824,2
Container Ship,Long-haul,Diesel,Good,16.03243973893,2803.96437441611,356.714943968363,14.7579050116944,Rough,171.973424178756,267127.205125218,416002.85128728,18.8997398629086,0.403848088318551,1.11453700902492,4,72.6928871732785,0
Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Good,11.2418724026854,2095.78364183943,76.4916532442006,14.0527700660485,Calm,457.908511444071,303621.805994016,565269.687791289,63.8922338662689,1.06203948325698,1.46970040052577,2,72.7860858162703,3
Tanker,Short-haul,Diesel,Fair,14.3327192608021,1265.59624328867,930.444190957129,5.27536753538619,Calm,1295.33207308659,340218.589605825,397153.175502066,26.6712728220354,0.697002622575725,0.841617096086184,9,57.1864602905932,3
Container Ship,Long-haul,Diesel,Fair,22.8060445563362,2662.63745280682,635.08230507296,13.9638641550195,Calm,636.28242464367,469926.114536294,588623.854837246,61.1909444937513,1.42511664353018,0.587835848420433,7,99.1271613569599,0
Tanker,Long-haul,Steam Turbine,Good,20.958497956574,2348.60981221364,273.106108424507,12.3043963487498,Calm,1965.21525573921,251296.07790488,805147.769368694,16.7353002997791,0.106702958631532,0.684442820356769,4,60.4012146095847,1
Container Ship,Coastal,Steam Turbine,Good,16.8589934239818,1521.83964076776,1594.55631572353,14.2519770392817,Rough,284.480602699562,194188.706840975,985688.759601131,25.0891692817196,0.5470241532685,1.3782214787726,7,70.1615554073458,0
Bulk Carrier,Coastal,Heavy Fuel Oil (HFO),Fair,12.4641282348063,2121.60736818227,342.946427577578,8.84620887145701,Moderate,186.438389471675,94664.4273929068,65235.4993929334,71.5636603422828,0.776458193726323,1.09773828852997,3,65.9545534893311,0
Fish Carrier,Coastal,Diesel,Good,16.2828892433478,1078.90851251986,214.987572427846,13.6698669003862,Rough,872.004608386727,108609.703303707,667227.09329048,41.449782779977,0.212728685997961,1.34997898076455,2,69.9260960976063,1
Container Ship,Long-haul,Steam Turbine,Critical,21.1669770614933,2990.90087518552,419.776675056242,13.1953313648797,Rough,71.1328873578092,336962.567879235,178538.552551054,40.1404639227224,0.557531520285209,1.17572516421824,6,58.7763487416996,0
Container Ship,Long-haul,Steam Turbine,Critical,21.9693515497185,2509.95304749573,183.176642097432,11.3771001986684,Moderate,1266.79692294231,143779.254836698,854306.868447531,36.2758833167759,0.897238232711813,0.809579967701463,7,85.7038464046175,0
Fish Carrier,Coastal,Diesel,Good,18.4788224341707,692.180094819539,1796.05532802357,6.29394589809905,Calm,143.518189505657,271304.866545544,216046.196226057,45.4840162689053,1.44184734179477,0.671073262872724,4,66.6728067052388,1
Tanker,Transoceanic,Heavy Fuel Oil (HFO),Fair,23.6268276318993,1365.01838585365,918.633358141419,7.5161026194009,Calm,447.40534832433,167170.831719956,622076.257100485,61.3049021615793,1.03051316232631,1.18715812934615,5,86.0818440286711,3
Tanker,Long-haul,Heavy Fuel Oil (HFO),Fair,10.2887186152369,1746.24737105312,580.563193398781,11.8966718499457,Rough,936.352129134133,44243.3375513324,945195.125657125,29.1205341247285,0.480401843718536,1.01311188109387,8,63.7781500053441,1
Container Ship,Short-haul,Heavy Fuel Oil (HFO),Fair,22.6544030849521,1238.70516575634,1530.49612185325,12.4627448081377,Rough,810.029830914099,282063.115796577,879082.15214534,19.6153687849858,0.122643776292653,1.16817954548738,7,51.3544175239301,2
Tanker,Coastal,Heavy Fuel Oil (HFO),Good,12.9501307889318,2572.51495804237,1911.88453176772,5.58682853463753,Moderate,645.741333484086,498326.931466353,505387.977836371,22.0141488862691,0.45850603656013,1.40855789267016,2,52.7729657668614,1
Bulk Carrier,Coastal,Diesel,Critical,23.6084049335733,2151.2837971536,1092.1095224902,13.4711757083981,Calm,755.63228452772,260654.798174993,310169.215526066,49.8817155119734,1.21321553284643,0.634639935834247,4,80.6957649837231,0
Bulk Carrier,Transoceanic,Steam Turbine,Fair,20.951328635824,1462.058457472,405.525697123183,10.0689583005595,Moderate,237.036111078292,83032.898910996,826591.298483094,56.5768887894043,1.3448923576814,0.902237143725375,2,56.7455039583795,2
Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Critical,18.2877128946588,1843.53127423835,785.903796587599,13.3850146195716,Moderate,1246.3886262709,44765.3898395704,366754.871901919,42.5989146473175,1.26490768652228,0.952343680341399,3,85.163958043097,1
Tanker,Transoceanic,Diesel,Critical,21.4811458418469,1957.2157255538,1679.76575672184,10.2773596599782,Calm,460.976382659067,445583.506517339,719640.068105501,22.6870825285523,0.278975899389921,1.49441039158905,5,62.5870654091773,3
Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Critical,21.9287164785135,2096.35911747726,577.007689669064,6.59441458351241,Calm,350.738067707948,107336.295390249,646444.443972935,58.9632477446487,1.48917800950931,0.548377266568503,5,80.9424343135574,2
Fish Carrier,Transoceanic,Steam Turbine,Good,22.5832776402224,2621.61725573491,1945.71616902983,9.14289110371735,Calm,130.606555601967,192169.164890963,282983.173764582,62.5157894496034,0.42557756843509,1.05309434425534,9,73.1393323036386,3
Tanker,Coastal,Diesel,Good,19.8427746244902,2963.45512409493,1109.38314153811,7.34320071938457,Moderate,1397.00549007793,151187.444824251,976676.097886162,19.7211701939913,1.20706375875831,0.659552790798009,3,83.8214262816145,1
Bulk Carrier,Transoceanic,Steam Turbine,Fair,16.5633848843578,1334.40988865559,1553.65592042187,13.2475022185446,Moderate,1250.57298172266,50558.0948499039,648833.914969635,65.3371946657168,0.61252623849698,0.710679522841945,7,84.3076376852736,2
Container Ship,Coastal,Steam Turbine,Fair,15.5636422009822,2381.84366041852,572.69499476888,10.9411598933173,Rough,1926.05481587056,493069.381780492,223380.713040354,44.2841995020435,1.06000053249614,1.40681699678098,6,67.1838688433794,0
Container Ship,Short-haul,Steam Turbine,Critical,16.3189602136184,1460.54291424649,1387.60983808276,10.7591112326308,Rough,146.083620045875,318169.074409119,684601.720830755,34.7350043138163,1.34941755659057,1.42494979739515,4,56.5466346541665,2
Bulk Carrier,Long-haul,Heavy Fuel Oil (HFO),Good,19.6217181256578,1794.00443983348,95.6054020332717,14.9862398853348,Moderate,1479.14222338993,65337.4698115623,588819.9704581,14.7148374839818,0.863701554777312,0.563062635646914,2,89.6430247054464,0
Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Critical,23.1685339699593,1417.85361137391,743.984748302281,8.34082526482218,Rough,608.588744449953,380592.699909535,826944.297251381,29.6124023032821,0.101872076942946,1.31579095572269,2,68.4061041941281,2
Fish Carrier,Short-haul,Steam Turbine,Good,24.4590789725146,2748.45668105522,1160.1197766328,6.21247709870548,Calm,167.845135593948,177151.67406776,392969.818459553,21.4441827884967,0.383802606785481,1.26569483059013,2,92.0336167786958,3
Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Fair,20.4349519083055,1725.70525697573,80.1195799315661,9.48360699167153,Moderate,667.453916668231,156969.628686324,343794.267586654,19.7217620767207,0.812354971883787,0.602916367416701,3,72.7867935492007,1
Fish Carrier,Coastal,Steam Turbine,Critical,11.5806855970472,1448.99914010508,1349.9376765074,13.3621744587898,Calm,1520.28583410153,44115.0997444242,333401.796688117,14.3681176408738,0.427736059286084,1.32198305818843,8,64.0368894624703,1
Bulk Carrier,Transoceanic,Heavy Fuel Oil (HFO),Good,13.0745363106167,1099.09432523027,1193.70457588437,5.894307067102,Rough,418.815712707965,95480.6931930013,268123.281906888,55.8105395654814,0.700003103121571,1.20700613948942,1,53.8688086020433,2
Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,17.0385202688946,2071.7285496272,813.173496848466,6.5555862558034,Moderate,1296.37554046403,380020.600880014,769216.533441726,59.291710510542,0.107871268194538,1.1069911940773,1,85.9903617893872,2
Container Ship,Short-haul,Heavy Fuel Oil (HFO),Fair,21.4096835437433,1109.08487181204,606.322945877354,6.33744138220023,Moderate,1497.85489739861,481356.575471553,871128.524107974,53.7489886436585,0.40216538218853,1.29150955096522,6,84.0076924867806,2
Tanker,Transoceanic,Heavy Fuel Oil (HFO),Critical,11.7233759982064,1946.11482006426,1396.72578507237,7.44876144185002,Rough,1191.58278365817,163277.491980437,226903.741376188,26.0644419326889,0.676503900662693,0.897988792799953,3,97.7490216844466,3
Tanker,Short-haul,Heavy Fuel Oil (HFO),Good,19.6355151087509,2303.04280754895,1895.77432322243,6.58390744591888,Rough,99.7549417581028,187966.924631686,702706.637118053,19.0800277241263,0.810207349058849,1.25200200162419,8,97.123848954054,3
Container Ship,Short-haul,Heavy Fuel Oil (HFO),Good,12.6754956837428,2630.61280265107,1993.57303088115,13.8678978223165,Moderate,1384.57377759768,499734.867868259,191987.949316128,20.8608495221718,1.26456401447721,0.825030218068267,9,85.6389669348735,2
Bulk Carrier,Short-haul,Diesel,Good,22.6438347542578,1299.01175410973,161.530304344052,5.78927407080782,Calm,162.552115752047,146239.326056049,946304.86758046,20.3382478679916,0.949064843418066,0.557505519528146,4,68.3473835200859,2
Tanker,Long-haul,Steam Turbine,Critical,20.5449773938255,2424.59252741912,64.3298463382023,12.5748276318186,Rough,1973.29836988917,77834.5225772182,996847.157102195,57.1513165408088,0.729978573049183,1.19142403046799,7,57.8207725937136,1
Tanker,Coastal,Diesel,Fair,10.4248563296733,2846.74482030473,1949.37671363461,9.17746073601695,Calm,1896.20509700221,152270.268499815,125182.811178294,49.4373030489811,0.844352125374848,1.35664746257496,4,64.0877305492703,1
Bulk Carrier,Long-haul,Heavy Fuel Oil (HFO),Critical,16.2497290566282,579.440494851115,427.297797531267,8.0648236518697,Moderate,848.073995860302,396027.080476119,424275.666130192,24.3977186837092,1.0571704762665,1.1561610641741,7,80.7508165894032,0
Container Ship,Long-haul,Steam Turbine,Critical,13.3491429909186,667.934026248247,861.195485465241,10.7849701423528,Calm,1384.74523643309,182789.272924544,562759.719124143,23.6865209580796,0.775487563146361,0.835258704528931,5,74.0837598087955,0
Container Ship,Transoceanic,Heavy Fuel Oil (HFO),Fair,16.4577718165271,651.444170219894,1655.74098945282,13.7446979373209,Moderate,850.631678443272,473716.118795854,932739.350936123,15.7294366277323,0.387231506971358,1.43331721280546,6,79.932919612161,2
Bulk Carrier,Transoceanic,Steam Turbine,Fair,18.2570724796305,1204.32279982089,219.730756688738,5.4846867768597,Calm,1192.64456337571,306759.836236983,430006.846088591,63.6952649667242,1.23911633502538,0.782731874571588,8,80.6685965723307,2
Tanker,Long-haul,Diesel,Fair,19.3362098898571,702.080217908393,1281.56224735036,13.3868858496397,Moderate,1106.54382413763,37124.7913634181,766035.075060052,57.0707174827692,0.408426069574687,1.26731024500269,9,58.9746772001811,1
Tanker,Transoceanic,Diesel,Good,18.0218539292971,878.093093757628,504.106418877033,7.65870780418295,Rough,193.303955225396,211061.282633519,594866.85519558,34.9755634714363,0.897324697582859,1.43818751721924,3,93.9116593646588,3
Container Ship,Long-haul,Steam Turbine,Good,18.2780180763819,1194.32519822812,1984.87969863436,10.1291227389235,Rough,546.971057649272,294099.510580557,847398.233366336,67.309310365634,0.396160317837006,0.817705520102594,8,56.5380420269059,0
Bulk Carrier,Short-haul,Steam Turbine,Good,16.2986833666877,804.330866830119,1859.33327447229,13.5051982315293,Moderate,907.835628390084,104982.811858834,164564.331332482,30.546143550056,0.256553775490612,0.723013043756227,5,83.8052527991646,2
Fish Carrier,Short-haul,Diesel,Fair,22.7866691482355,1997.2035467331,1694.00775803404,7.17516995171342,Calm,354.543166769101,104927.216527839,810689.762270734,50.0204237300507,0.715805235580657,1.38918380502654,5,52.6912402880824,3
Fish Carrier,Long-haul,Diesel,Critical,18.4618399568394,2833.76837152345,1506.51975839824,6.14144296194048,Calm,127.384789871263,449691.615228155,518751.35694242,37.7237111185071,0.597958158269139,1.32711067792784,8,69.0101752242564,1
Fish Carrier,Short-haul,Steam Turbine,Good,10.3478939321154,693.903737242193,1106.89320545026,6.78424087306747,Moderate,1869.61398201715,361839.722001128,334917.774328392,42.1786830961544,1.45948028054918,0.553319117532434,4,74.8286410282491,3
Fish Carrier,Short-haul,Steam Turbine,Fair,19.0110095818057,1303.50822741794,87.9969414523667,13.3578315769727,Moderate,54.1855527554607,452221.839059194,538442.413706185,55.7186617123102,0.954727046234752,0.95968504710284,3,91.3288801128344,3
Bulk Carrier,Transoceanic,Diesel,Good,16.4664172937351,582.182245734157,86.7536116643746,5.44539730204999,Calm,1104.24611589429,395672.158289991,90270.251679015,28.0649550589388,1.29615122488644,0.791772992869215,5,72.008433852344,2
Bulk Carrier,Short-haul,Steam Turbine,Good,21.6784288742938,516.572904252686,251.204455352818,14.4973351296333,Rough,1119.17147513304,495422.773291233,160054.194281596,34.6910781958271,0.813317192371891,0.706533622242608,5,79.2706463030262,2
